val/loss/rec,val/kl_loss,val/loss/total,val/loss/nll,val/loss/g,val/scalars/logvar,val/scalars/d_weight,val/loss/disc,val/logits/real,val/logits/fake,val/metrics/psnr,val/metrics/ssim,val_ema/loss/rec,val_ema/kl_loss,val_ema/loss/total,val_ema/loss/nll,val_ema/loss/g,val_ema/scalars/logvar,val_ema/scalars/d_weight,val_ema/loss/disc,val_ema/logits/real,val_ema/logits/fake,val_ema/metrics/psnr,val_ema/metrics/ssim,epoch,step,lr-Adam,lr-Adam-1,train/kl_loss_step,train/loss/total_step,train/loss/nll_step,train/loss/rec_step,train/loss/g_step,train/scalars/logvar_step,train/scalars/d_weight_step,train/loss/disc_step,train/logits/real_step,train/logits/fake_step,train/kl_loss_epoch,train/loss/total_epoch,train/loss/nll_epoch,train/loss/rec_epoch,train/loss/g_epoch,train/scalars/logvar_epoch,train/scalars/d_weight_epoch,train/loss/disc_epoch,train/logits/real_epoch,train/logits/fake_epoch
,,,,,,,,,,,,,,,,,,,,,,,,,43899,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,107,43899,,,791.0816650390625,12251.095703125,11183.5322265625,0.24460184574127197,0.58984375,-0.09956106543540955,468.7371520996094,0.734375,0.58984375,-0.0250244140625,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,43949,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,107,43949,,,768.18212890625,12006.76953125,11263.0869140625,0.24577493965625763,-0.052490234375,-0.09967359155416489,466.7510070800781,0.71875,0.447265625,-0.16796875,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,43999,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,107,43999,,,836.400634765625,13102.126953125,12091.43359375,0.25728821754455566,0.29296875,-0.0997859314084053,594.9200439453125,0.91796875,-0.00830078125,-0.2001953125,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,44049,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,107,44049,,,873.3211669921875,13179.48046875,12038.015625,0.256623238325119,0.54296875,-0.09989809989929199,493.8467712402344,0.5625,0.34765625,-0.609375,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,107,44063,,,,,,,,,,,,,842.322021484375,12681.4375,11573.4619140625,0.2499302625656128,0.4756261706352234,-0.09947308152914047,567.318603515625,0.6370634436607361,0.4108615815639496,-0.45373743772506714
,,,,,,,,,,,,,,,,,,,,,,,,,44099,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,108,44099,,,867.3507080078125,13287.1953125,12135.390625,0.2580406665802002,0.44140625,-0.10001075267791748,644.427978515625,0.42578125,0.64453125,-0.66015625,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,44149,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,108,44149,,,910.5240478515625,13008.509765625,12642.8056640625,0.2651181221008301,-0.5546875,-0.10012294352054596,982.2118530273438,0.9609375,0.17578125,0.0712890625,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,44199,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,108,44199,,,800.6375732421875,12283.060546875,11164.5537109375,0.2447843849658966,0.67578125,-0.10023446381092072,470.3725280761719,0.515625,0.5234375,-0.55078125,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,44249,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,108,44249,,,829.8948364257812,12685.6806640625,11194.4658203125,0.24527175724506378,1.1328125,-0.10034741461277008,583.7863159179688,0.421875,0.35546875,-1.1171875,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,44299,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,108,44299,,,828.8472900390625,12693.33203125,11819.1640625,0.2539672255516052,0.07763671875,-0.10046025365591049,583.7467651367188,0.671875,0.404296875,-0.298828125,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,44349,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,108,44349,,,913.2176513671875,13027.3603515625,12220.234375,0.2595745325088501,-0.1611328125,-0.10057250410318375,658.4144287109375,0.96875,-0.0908203125,-0.166015625,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,44399,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,108,44399,,,852.7666015625,12963.8662109375,11890.634765625,0.25509899854660034,0.275390625,-0.10068430006504059,800.5543823242188,0.8046875,-0.1552734375,-0.62109375,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,44449,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,108,44449,,,840.5321044921875,12942.771484375,11921.076171875,0.2555917501449585,0.283203125,-0.1007964089512825,639.6942749023438,0.9296875,0.2392578125,0.06640625,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,108,44471,,,,,,,,,,,,,843.7987060546875,12687.962890625,11659.0615234375,0.25171154737472534,0.3344506025314331,-0.10039013624191284,597.8214721679688,0.717658519744873,0.34870201349258423,-0.32982882857322693
,,,,,,,,,,,,,,,,,,,,,,,,,44499,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,109,44499,,,842.814208984375,12685.556640625,11274.94140625,0.24675098061561584,1.1640625,-0.10090766102075577,487.7756042480469,0.3125,0.62109375,-1.1640625,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,44549,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,109,44549,,,879.2979736328125,12420.939453125,11211.1279296875,0.2459448277950287,0.6328125,-0.10102033615112305,522.2926025390625,0.3515625,0.44921875,-1.2734375,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,44599,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,109,44599,,,878.504150390625,12982.421875,11575.576171875,0.25104519724845886,0.984375,-0.10113313049077988,536.7282104492188,0.6796875,-0.2734375,-1.5859375,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,44649,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,109,44649,,,753.6134033203125,12047.505859375,11205.1328125,0.24601063132286072,0.205078125,-0.10124605894088745,432.8079528808594,0.4453125,0.61328125,-0.625,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,44699,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,109,44699,,,908.4957885742188,12531.9375,11192.2333984375,0.24590687453746796,0.6328125,-0.10135868936777115,681.4151611328125,0.71875,0.91796875,0.15625,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,44749,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,109,44749,,,741.9422607421875,12392.064453125,11314.447265625,0.24766604602336884,0.62109375,-0.1014716625213623,540.4577026367188,0.60546875,0.83203125,-0.09375,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,44799,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,109,44799,,,836.2435913085938,12220.3115234375,11255.91015625,0.2469329982995987,0.28515625,-0.10158435255289078,449.4315185546875,0.4609375,1.3984375,-0.208984375,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,44849,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,109,44849,,,824.7246704101562,11863.3017578125,10915.0732421875,0.24230937659740448,0.236328125,-0.1016974002122879,522.5939331054688,0.57421875,0.83203125,-0.244140625,,,,,,,,,,
0.25076740980148315,862.1640625,12388.0615234375,11525.2861328125,0.6103650331497192,-0.10176981985569,1.0,0.9171832203865051,-0.34904441237449646,-0.6103650331497192,18.75386619567871,0.3122452199459076,0.25105026364326477,862.1640625,12408.5849609375,11545.8134765625,0.6109676361083984,-0.10176981985569,1.0,0.917011022567749,-0.34904441237449646,-0.6109676361083984,18.75250816345215,0.312112033367157,109,44879,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,109,44879,,,,,,,,,,,,,840.1358032226562,12443.263671875,11305.798828125,0.24743887782096863,0.5744084119796753,-0.10130693763494492,521.0278930664062,0.5519636273384094,0.5258179306983948,-0.5615159869194031
,,,,,,,,,,,,,,,,,,,,,,,,,44899,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,110,44899,,,806.8827514648438,12089.25,11097.583984375,0.24489936232566833,0.4375,-0.10181038081645966,422.3611755371094,0.5546875,0.29296875,-0.69140625,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,44949,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,110,44949,,,853.3884887695312,12053.37890625,11134.1640625,0.245477557182312,0.1455078125,-0.10192299634218216,452.3903503417969,0.37109375,0.76953125,-0.6875,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,44999,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,110,44999,,,786.6680908203125,12545.7666015625,11496.6796875,0.2505466639995575,0.54296875,-0.10203574597835541,483.30389404296875,0.96875,-0.310546875,-0.396484375,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,45049,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,110,45049,,,869.676025390625,12723.9462890625,11443.5810546875,0.24988852441310883,0.734375,-0.10214827209711075,559.2366943359375,0.73046875,0.07763671875,-0.5234375,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,45099,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,110,45099,,,842.4119873046875,12244.353515625,11375.287109375,0.24902084469795227,0.058837890625,-0.10226020961999893,453.0051574707031,0.984375,-0.0286865234375,-0.09375,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,45149,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,110,45149,,,744.17041015625,12166.62890625,11617.068359375,0.2524241507053375,-0.345703125,-0.10237190872430801,562.9378051757812,1.0390625,0.0361328125,0.091796875,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,45199,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,110,45199,,,869.6859130859375,12545.9775390625,11201.205078125,0.24676930904388428,0.70703125,-0.1024836078286171,671.9456176757812,0.4765625,0.58203125,-0.59375,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,45249,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,110,45249,,,904.685791015625,12826.552734375,11446.26953125,0.250218003988266,0.84765625,-0.10259636491537094,561.073486328125,0.8828125,-0.2255859375,-0.55078125,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,110,45287,,,,,,,,,,,,,847.0974731445312,12527.8779296875,11476.12890625,0.250387579202652,0.38119056820869446,-0.1022261381149292,565.432861328125,0.6630572080612183,0.4115779995918274,-0.3953261971473694
,,,,,,,,,,,,,,,,,,,,,,,,,45299,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,111,45299,,,888.8284912109375,12646.47265625,11390.998046875,0.24953024089336395,0.6953125,-0.10270869731903076,527.3120727539062,0.42578125,0.703125,-0.57421875,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,45349,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,111,45349,,,859.118896484375,12686.390625,11487.083984375,0.250926673412323,0.765625,-0.10282139480113983,444.3266906738281,0.302734375,0.734375,-1.078125,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,45399,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,111,45399,,,898.005126953125,12814.5302734375,11794.705078125,0.2552350163459778,0.353515625,-0.1029343381524086,344.595458984375,0.4140625,0.73046875,-0.6796875,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,45449,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,111,45449,,,845.2249755859375,12702.71875,11606.693359375,0.2527201175689697,0.462890625,-0.10304722934961319,541.8136596679688,0.3828125,1.296875,-0.365234375,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,45499,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,111,45499,,,881.343017578125,11179.4736328125,10070.451171875,0.2316497266292572,0.54296875,-0.10315989702939987,419.3240661621094,0.5625,0.099609375,-0.984375,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,45549,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,111,45549,,,803.756103515625,12210.5263671875,11223.365234375,0.2475915551185608,0.43359375,-0.10327307134866714,422.9891662597656,0.63671875,0.1171875,-0.70703125,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,45599,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,111,45599,,,879.38232421875,12721.552734375,11755.7255859375,0.25499075651168823,0.1484375,-0.1033860296010971,582.3649291992188,0.7265625,0.4765625,-0.12158203125,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,45649,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,111,45649,,,848.1309204101562,13076.7978515625,11834.525390625,0.2561471462249756,0.87890625,-0.10349779576063156,448.44573974609375,0.5625,0.353515625,-0.59375,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,111,45695,,,,,,,,,,,,,849.0560913085938,12344.91015625,11255.2353515625,0.2479454129934311,0.49005845189094543,-0.1031440868973732,506.3760070800781,0.5670620799064636,0.5311237573623657,-0.5223735570907593
,,,,,,,,,,,,,,,,,,,,,,,,,45699,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,112,45699,,,857.91015625,12922.623046875,11800.0419921875,0.25574514269828796,0.546875,-0.10360989719629288,483.9698181152344,0.7265625,0.021484375,-0.59375,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,45749,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,112,45749,,,823.9407958984375,12109.6279296875,10997.568359375,0.2447795867919922,0.6796875,-0.10372265428304672,423.8998107910156,0.36328125,1.1953125,-0.451171875,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,45799,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,112,45799,,,831.501708984375,12202.5400390625,11230.0751953125,0.24805162847042084,0.291015625,-0.10383560508489609,484.3827819824219,0.7421875,0.515625,-0.05615234375,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,45849,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,112,45849,,,797.238525390625,11811.81640625,10652.048828125,0.2401757389307022,0.70703125,-0.10394784808158875,512.7483520507812,0.4765625,0.6875,-0.48828125,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,45899,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,112,45899,,,807.7274169921875,11806.828125,11028.1611328125,0.24542218446731567,-0.0625,-0.10406070947647095,464.972900390625,0.78125,0.23828125,-0.265625,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,45949,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,112,45949,,,791.393310546875,12484.1689453125,11715.837890625,0.2549511194229126,-0.03173828125,-0.1041734367609024,726.6488037109375,1.171875,-0.16015625,0.146484375,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,45999,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,112,45999,,,942.7705078125,12410.19921875,11341.529296875,0.2498772144317627,0.255859375,-0.10428481549024582,492.0661315917969,0.41796875,1.2265625,-0.3515625,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,46049,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,112,46049,,,857.6338500976562,11580.5,10541.7880859375,0.2389569878578186,0.28515625,-0.10439717769622803,635.0133056640625,0.546875,0.2890625,-0.73828125,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,46099,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,112,46099,,,798.7398681640625,12190.8193359375,11154.693359375,0.24745577573776245,0.53515625,-0.10451001673936844,443.5812683105469,0.435546875,0.80859375,-0.4765625,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,112,46103,,,,,,,,,,,,,850.1773681640625,12288.5634765625,11236.029296875,0.24828162789344788,0.4219253361225128,-0.10406249761581421,532.6201782226562,0.6352443099021912,0.447104275226593,-0.45436349511146545
,,,,,,,,,,,,,,,,,,,,,,,,,46149,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,113,46149,,,846.5859375,12743.6884765625,11628.525390625,0.25404131412506104,0.5,-0.10462271422147751,537.1536254882812,0.88671875,-0.396484375,-0.71875,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,46199,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,113,46199,,,899.4024658203125,12068.4794921875,11143.2822265625,0.24744610488414764,0.0576171875,-0.10473527759313583,447.7025146484375,0.6875,0.345703125,-0.3203125,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,46249,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,113,46249,,,799.7689208984375,12072.3095703125,10976.5712890625,0.24522925913333893,0.5390625,-0.10484817624092102,549.0452880859375,0.71875,0.240234375,-0.36328125,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,46299,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,113,46299,,,846.8255615234375,11852.498046875,10922.619140625,0.24456146359443665,0.1650390625,-0.10496027767658234,503.23931884765625,0.46484375,0.68359375,-0.51953125,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,46349,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,113,46349,,,858.8660278320312,12292.2646484375,11006.3984375,0.24578607082366943,1.015625,-0.1050727367401123,420.4307556152344,0.39453125,0.671875,-0.75390625,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,46399,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,113,46399,,,869.7591552734375,12254.8916015625,11047.806640625,0.24642857909202576,0.734375,-0.10518545657396317,459.3377380371094,0.37109375,0.82421875,-0.640625,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,46449,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,113,46449,,,775.20556640625,12101.92578125,11146.927734375,0.24786335229873657,0.46875,-0.10529785603284836,383.55615234375,0.7109375,0.1328125,-0.498046875,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,46499,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,113,46499,,,853.662841796875,12252.5478515625,11389.302734375,0.25126489996910095,0.01416015625,-0.10541009902954102,676.688232421875,0.8046875,0.39453125,-0.030029296875,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,113,46511,,,,,,,,,,,,,846.0523071289062,12314.080078125,11225.3427734375,0.24873340129852295,0.4583231508731842,-0.10498058050870895,533.1783447265625,0.6456035375595093,0.40434563159942627,-0.434741735458374
,,,,,,,,,,,,,,,,,,,,,,,,,46549,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,114,46549,,,895.45751953125,12765.40625,11868.486328125,0.25791695713996887,0.00274658203125,-0.10552196949720383,532.6798095703125,0.75,0.16015625,-0.396484375,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,46599,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,114,46599,,,871.42822265625,12176.2734375,11106.48828125,0.24752724170684814,0.38671875,-0.10563389211893082,512.92431640625,0.392578125,1.0,-0.44921875,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,46649,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,114,46649,,,826.6492919921875,11800.765625,10779.5234375,0.24311231076717377,0.421875,-0.10574663430452347,461.2574462890625,0.41015625,0.380859375,-1.0703125,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,46699,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,114,46699,,,853.8948974609375,12976.40625,11626.978515625,0.2548186182975769,0.58203125,-0.10585951805114746,851.3861083984375,0.69140625,0.28125,-0.38671875,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,46749,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,114,46749,,,881.48583984375,11897.271484375,10676.8701171875,0.24185124039649963,1.0625,-0.1059718057513237,318.9801025390625,0.275390625,1.0,-0.8046875,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,46799,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,114,46799,,,798.0390014648438,12318.5546875,11443.544921875,0.25244656205177307,0.181640625,-0.10608477145433426,423.7529296875,0.8359375,-0.326171875,-0.828125,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,46849,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,114,46849,,,832.1255493164062,11946.15234375,10475.984375,0.23924320936203003,0.9375,-0.1061975285410881,680.5784912109375,0.298828125,1.5546875,-0.5078125,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,46899,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,114,46899,,,858.3160400390625,12152.703125,10987.35546875,0.24633380770683289,0.65234375,-0.10631066560745239,470.6589660644531,0.578125,0.54296875,-0.43359375,,,,,,,,,,
0.2489316314458847,841.8341064453125,12016.9384765625,11174.349609375,0.7549931406974792,-0.10636033862829208,1.0,0.9564393758773804,-0.41227617859840393,-0.7549931406974792,18.836423873901367,0.3230420649051666,0.24824047088623047,841.8341064453125,11966.5615234375,11123.9755859375,0.7532713413238525,-0.10636033862829208,1.0,0.9567837715148926,-0.41227617859840393,-0.7532713413238525,18.852275848388672,0.3232882618904114,114,46919,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,114,46919,,,,,,,,,,,,,849.194091796875,12191.0078125,11071.84765625,0.24722427129745483,0.5278335213661194,-0.10589784383773804,511.99652099609375,0.5903080701828003,0.48361513018608093,-0.5150488018989563
,,,,,,,,,,,,,,,,,,,,,,,,,46949,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,115,46949,,,864.9140625,12007.0439453125,10737.0556640625,0.2429737150669098,0.70703125,-0.10642343759536743,572.92236328125,0.54296875,0.85546875,-0.271484375,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,46999,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,115,46999,,,836.0441284179688,11981.142578125,11022.3681640625,0.2469610869884491,0.2890625,-0.10653596371412277,424.58111572265625,0.609375,0.1220703125,-0.79296875,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,47049,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,115,47049,,,811.6778564453125,12145.7607421875,10903.375,0.24540257453918457,0.7265625,-0.10664872080087662,592.802001953125,0.75390625,0.1962890625,-0.33203125,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,47099,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,115,47099,,,822.5482788085938,12297.8935546875,11016.74609375,0.2470308393239975,1.1171875,-0.10676125437021255,410.49456787109375,0.58984375,0.2353515625,-0.6953125,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,47149,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,115,47149,,,881.995849609375,12799.0947265625,11613.9296875,0.2552931606769562,0.494140625,-0.10687427967786789,613.5267333984375,1.1015625,0.057373046875,0.2421875,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,47199,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,115,47199,,,854.7109375,12385.560546875,11070.626953125,0.2479161024093628,0.5703125,-0.1069861426949501,806.966552734375,0.8984375,-0.46484375,-0.7890625,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,47249,4.5e-06,4.5e-06,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,115,47249,,,855.6055297851562,11606.0048828125,10530.9462890625,0.24059069156646729,0.3984375,-0.10709850490093231,550.784423828125,0.29296875,1.265625,-0.62890625,,,,,,,,,,
