epoch,lr-Adam,lr-Adam-1,step,train/kl_loss_epoch,train/kl_loss_step,train/logits/fake_epoch,train/logits/fake_step,train/logits/real_epoch,train/logits/real_step,train/loss/disc_epoch,train/loss/disc_step,train/loss/g_epoch,train/loss/g_step,train/loss/nll_epoch,train/loss/nll_step,train/loss/rec_epoch,train/loss/rec_step,train/loss/total_epoch,train/loss/total_step,train/scalars/d_weight_epoch,train/scalars/d_weight_step,train/scalars/logvar_epoch,train/scalars/logvar_step,val/kl_loss,val/logits/fake,val/logits/real,val/loss/disc,val/loss/g,val/loss/nll,val/loss/rec,val/loss/total,val/metrics/psnr,val/metrics/ssim,val/scalars/d_weight,val/scalars/logvar,val_ema/kl_loss,val_ema/logits/fake,val_ema/logits/real,val_ema/loss/disc,val_ema/loss/g,val_ema/loss/nll,val_ema/loss/rec,val_ema/loss/total,val_ema/metrics/psnr,val_ema/metrics/ssim,val_ema/scalars/d_weight,val_ema/scalars/logvar
0,,,2549,,480.0,,-0.57421875,,-0.56640625,,0.0,,0.0,,3168.0,,0.1953125,,3648.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2599,,500.0,,-0.578125,,-0.5703125,,0.0,,0.0,,3088.0,,0.1904296875,,3584.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2649,,498.0,,-0.58984375,,-0.5859375,,0.0,,0.0,,3216.0,,0.1982421875,,3712.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2699,,490.0,,-0.59765625,,-0.58984375,,0.0,,0.0,,3088.0,,0.1904296875,,3584.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2749,,482.0,,-0.59375,,-0.5859375,,0.0,,0.0,,3120.0,,0.1923828125,,3600.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2799,,496.0,,-0.59765625,,-0.59375,,0.0,,0.0,,3120.0,,0.1923828125,,3616.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2846,469.43756103515625,,-0.5920617580413818,,-0.5892919898033142,,0.0,,0.0,,3746.392333984375,,0.23031295835971832,,4215.51025390625,,0.0,,-0.001683963229879737,,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2849,,478.0,,-0.58984375,,-0.578125,,0.0,,0.0,,3088.0,,0.1904296875,,3568.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2899,,484.0,,-0.59375,,-0.58984375,,0.0,,0.0,,3120.0,,0.1923828125,,3600.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2949,,486.0,,-0.59375,,-0.58984375,,0.0,,0.0,,3088.0,,0.1904296875,,3568.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2999,,498.0,,-0.59765625,,-0.5859375,,0.0,,0.0,,3136.0,,0.193359375,,3632.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,3049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,3049,,484.0,,-0.58203125,,-0.56640625,,0.0,,0.0,,3104.0,,0.19140625,,3584.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,3099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,3099,,496.0,,-0.58984375,,-0.5859375,,0.0,,0.0,,3104.0,,0.19140625,,3600.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,3149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,3149,,496.0,,-0.5859375,,-0.5859375,,0.0,,0.0,,3088.0,,0.1904296875,,3584.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,3199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,3199,,500.0,,-0.59765625,,-0.58984375,,0.0,,0.0,,3104.0,,0.19140625,,3600.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,3249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,3249,,492.0,,-0.59765625,,-0.58984375,,0.0,,0.0,,3056.0,,0.1884765625,,3552.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,3299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,3299,,502.0,,-0.59765625,,-0.58203125,,0.0,,0.0,,3088.0,,0.1904296875,,3584.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,3349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,3349,,496.0,,-0.59765625,,-0.58984375,,0.0,,0.0,,3056.0,,0.1884765625,,3552.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,3399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,3399,,486.0,,-0.6015625,,-0.60546875,,0.0,,0.0,,3168.0,,0.1953125,,3648.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
