lr-Adam,lr-Adam-1,step,train/kl_loss_step,train/loss/total_step,train/loss/nll_step,train/loss/rec_step,train/loss/g_step,train/scalars/logvar_step,train/scalars/d_weight_step,train/loss/disc_step,train/logits/real_step,train/logits/fake_step,epoch,train/kl_loss_epoch,train/loss/total_epoch,train/loss/nll_epoch,train/loss/rec_epoch,train/loss/g_epoch,train/scalars/logvar_epoch,train/scalars/d_weight_epoch,train/loss/disc_epoch,train/logits/real_epoch,train/logits/fake_epoch,val/loss/rec,val/kl_loss,val/loss/total,val/loss/nll,val/loss/g,val/scalars/logvar,val/scalars/d_weight,val/loss/disc,val/logits/real,val/logits/fake,val/metrics/psnr,val/metrics/ssim,val_ema/loss/rec,val_ema/kl_loss,val_ema/loss/total,val_ema/loss/nll,val_ema/loss/g,val_ema/scalars/logvar,val_ema/scalars/d_weight,val_ema/loss/disc,val_ema/logits/real,val_ema/logits/fake,val_ema/metrics/psnr,val_ema/metrics/ssim
4.5e-06,4.5e-06,284899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,284899,593.0513916015625,-8693.8125,-9276.189453125,0.039664171636104584,-0.0021348996087908745,-0.6415096521377563,5000.0,0.9990068078041077,0.004617450293153524,0.002611008705571294,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,284949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,284949,590.7359008789062,-8612.5263671875,-9253.9921875,0.04043179005384445,0.010145963169634342,-0.6416214108467102,5000.0,0.99952232837677,-0.00877576693892479,-0.009731246158480644,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,284999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,284999,579.8861694335938,-8722.962890625,-9319.79296875,0.038372404873371124,0.003388945711776614,-0.6417338252067566,5000.0,0.9998911619186401,-0.005131395533680916,-0.0053490339778363705,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,285049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,285049,582.1007080078125,-8615.4609375,-9264.8544921875,0.04019249975681305,0.013458666391670704,-0.6418470740318298,5000.0,1.0005078315734863,-0.00954294390976429,-0.008527371101081371,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,285099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,285099,595.6370849609375,-8722.677734375,-9275.8427734375,0.03989407420158386,-0.008494281210005283,-0.6419592499732971,5000.0,0.9991059303283691,0.011447468772530556,0.009659474715590477,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,285149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,285149,571.0879516601562,-8719.3515625,-9315.162109375,0.0386861152946949,0.004944590386003256,-0.6420720219612122,5000.0,0.9999451637268066,0.0006493506371043622,0.0005396569613367319,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,285191,,,,,,,,,,,698,585.6353149414062,-8688.626953125,-9273.65234375,0.03984323516488075,-2.846245297405403e-05,-0.6417098045349121,4896.38525390625,1.0000791549682617,-0.00020419240172486752,-4.8259287723340094e-05,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,285199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,285199,582.6055908203125,-8728.7373046875,-9311.6103515625,0.038855258375406265,5.361194416764192e-05,-0.6421850323677063,5000.0,1.0008854866027832,0.007546163164079189,0.009305892512202263,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,285249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,285249,592.5645751953125,-8653.0693359375,-9263.99609375,0.040439069271087646,0.003672507358714938,-0.6422978043556213,5000.0,1.000556468963623,-0.00861282553523779,-0.007529024966061115,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,285299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,285299,583.0745239257812,-8671.150390625,-9313.9208984375,0.03889064863324165,0.011939264833927155,-0.6424099206924438,5000.0,0.9998476505279541,-0.011914461851119995,-0.012219068594276905,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,285349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,285349,596.8768310546875,-8633.3134765625,-9265.697265625,0.0404936745762825,0.007101405877619982,-0.6425227522850037,5000.0,0.9985554218292236,-0.0013858627062290907,-0.004275054670870304,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,285399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,285399,582.9766845703125,-8689.6533203125,-9298.4453125,0.03949746862053871,0.005295903421938419,-0.6426360011100769,4874.552734375,0.9989607930183411,-0.0015876044053584337,-0.0036912066861987114,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,285449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,285449,580.3421630859375,-8677.1396484375,-9290.623046875,0.039803165942430496,0.006628398783504963,-0.6427482962608337,5000.0,1.0008912086486816,-0.007985208183526993,-0.006202646531164646,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,285499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,285499,593.9349365234375,-8683.2724609375,-9299.779296875,0.0395636111497879,0.004514464642852545,-0.6428600549697876,5000.0,0.998510479927063,-0.0036066866014152765,-0.006585667375475168,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,285549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,285549,582.4117431640625,-8720.486328125,-9318.1533203125,0.03902839869260788,0.003051038831472397,-0.6429718136787415,5000.0,0.9999279975891113,-0.0008714977884665132,-0.0010154343908652663,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,285599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,285599,586.431884765625,-8664.4306640625,-9273.4189453125,0.04051831364631653,0.004511262755841017,-0.6430841088294983,5000.0,1.0015915632247925,-0.0033940915018320084,-0.00021088689391035587,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,285599,,,,,,,,,,,699,,,,,,,,,,,0.06462720036506653,585.5472412109375,-7936.4931640625,-8522.060546875,0.018428072333335876,-0.6430888175964355,1.0,0.9975729584693909,-0.013558192178606987,-0.018428072333335876,34.102561950683594,0.8793349862098694,0.06461286544799805,585.5472412109375,-7936.93994140625,-8522.50390625,0.018411681056022644,-0.6430888175964355,1.0,0.9975809454917908,-0.013558192178606987,-0.018411681056022644,34.097843170166016,0.8793137669563293
,,285599,,,,,,,,,,,699,586.37939453125,-8682.7724609375,-9290.267578125,0.03975619003176689,0.004350087605416775,-0.6426283717155457,4890.80224609375,1.0000966787338257,-0.0041853198781609535,-0.003993939142674208,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,285649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,285649,590.3896484375,-8734.8564453125,-9279.611328125,0.040374189615249634,-0.010418694466352463,-0.6431965827941895,4380.06103515625,0.9999191164970398,0.001005327794700861,0.0008283618954010308,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,285699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,285699,584.6119384765625,-8768.1123046875,-9279.53125,0.0404316745698452,-0.017373712733387947,-0.6433097124099731,4212.87255859375,0.9995596408843994,0.00927276536822319,0.008391941897571087,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,285749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,285749,599.5543212890625,-8790.083984375,-9260.0009765625,0.04111254960298538,-0.025927631184458733,-0.6434220671653748,5000.0,0.9997124671936035,0.017214059829711914,0.016619304195046425,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,285799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,285799,584.5326538085938,-8725.7509765625,-9256.5771484375,0.04127654433250427,-0.01074123103171587,-0.6435338854789734,5000.0,1.00016188621521,0.011438075453042984,0.01176209095865488,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,285849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,285849,581.392578125,-8703.427734375,-9289.2763671875,0.040282174944877625,0.0014068337623029947,-0.6436458230018616,3167.30126953125,0.9986428618431091,-0.002269763732329011,-0.004983988124877214,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,285899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,285899,591.489501953125,-8756.986328125,-9329.54296875,0.039045631885528564,-0.003905716584995389,-0.6437581777572632,4847.4072265625,1.0003619194030762,-0.003772329306229949,-0.003048692364245653,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,285949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,285949,565.3148193359375,-8771.0234375,-9340.54296875,0.03874736651778221,0.0008410975569859147,-0.6438700556755066,5000.0,1.0004291534423828,0.007282853126525879,0.008130857720971107,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,285999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,285999,574.3287353515625,-8793.1875,-9364.38671875,0.038038115948438644,-0.0006260328809730709,-0.6439833045005798,5000.0,0.9979845881462097,-0.0006551459664478898,-0.004688067361712456,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,286007,,,,,,,,,,,700,586.199951171875,-8753.1767578125,-9305.830078125,0.039702340960502625,-0.006981023587286472,-0.6435449123382568,4820.169921875,0.9999853372573853,0.0066954898647964,0.00666280509904027,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,286049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,286049,604.5507202148438,-8722.7587890625,-9276.564453125,0.0409080870449543,-0.010149058885872364,-0.6440964937210083,5000.0,1.0003867149353027,-0.0009671038715168834,-0.00019373455143067986,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,286099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,286099,596.8998413085938,-8700.96875,-9312.767578125,0.03980264812707901,0.0029799025505781174,-0.644209623336792,5000.0,1.0001416206359863,-0.008117004297673702,-0.007882779464125633,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,286149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,286149,576.5570068359375,-8629.59375,-9296.587890625,0.040375664830207825,0.01808747462928295,-0.6443220376968384,5000.0,1.0016155242919922,-0.01723739504814148,-0.014024918898940086,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,286199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,286199,583.1143798828125,-8706.765625,-9341.908203125,0.03897776082158089,0.01040571928024292,-0.6444339156150818,5000.0,0.9984214305877686,-0.0037831980735063553,-0.0069419643841683865,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,286249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,286249,581.8525390625,-8671.4208984375,-9348.9541015625,0.03880640119314194,0.019136181101202965,-0.6445457935333252,5000.0,0.9997742176055908,-0.011224010959267616,-0.011703364551067352,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,286299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,286299,583.662353515625,-8695.23828125,-9362.599609375,0.03842389956116676,0.016739819198846817,-0.6446581482887268,5000.0,0.9987043142318726,-0.013935752213001251,-0.01652713492512703,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,286349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,286349,583.816162109375,-8701.0849609375,-9345.4521484375,0.039028022438287735,0.012110194191336632,-0.6447709798812866,5000.0,1.0003185272216797,-0.00822405144572258,-0.00758707569912076,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,286399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,286399,593.1375122070312,-8712.5146484375,-9291.138671875,0.04082193970680237,-0.006908779498189688,-0.6448830962181091,2100.71435546875,0.9995733499526978,0.003355409251525998,0.002502185059711337,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,286415,,,,,,,,,,,701,586.4403686523438,-8686.2783203125,-9318.2392578125,0.039750244468450546,0.009090384468436241,-0.644463062286377,4916.19140625,1.00019371509552,-0.009630715474486351,-0.009245947003364563,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,286449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,286449,586.4239501953125,-8746.7216796875,-9363.787109375,0.03855002671480179,0.006128239445388317,-0.6449958086013794,5000.0,1.0002387762069702,0.00034612283343449235,0.0008236464345827699,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,286499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,286499,594.1879272460938,-8721.611328125,-9359.51171875,0.038741908967494965,0.008742586709558964,-0.6451088786125183,5000.0,1.0003149509429932,-0.0091296611353755,-0.008513438515365124,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,286549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,286549,587.9603271484375,-8713.580078125,-9321.166015625,0.04002437740564346,0.006351768970489502,-0.6452216506004333,3089.865234375,0.9983909130096436,-0.006190383806824684,-0.00941227562725544,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,286599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,286599,580.1023559570312,-8716.7529296875,-9350.513671875,0.03913964703679085,0.010731633752584457,-0.6453346610069275,5000.0,1.0009478330612183,-0.012656457722187042,-0.0107605941593647,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,286649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,286649,599.475341796875,-8748.9970703125,-9296.328125,0.040928956121206284,-0.01042881328612566,-0.6454479098320007,5000.0,0.9995384812355042,-0.005971784237772226,-0.006894825957715511,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,286699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,286699,610.2877197265625,-8738.3154296875,-9304.65625,0.04071676731109619,-0.008789442479610443,-0.6455603241920471,5000.0,1.000244379043579,0.0012068023206666112,0.0016957116313278675,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,286749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,286749,585.6707763671875,-8747.6943359375,-9350.169921875,0.03931470960378647,0.0033609846141189337,-0.6456728577613831,5000.0,1.000611424446106,-0.009264371357858181,-0.008052179589867592,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,286799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,286799,604.517578125,-8698.828125,-9313.087890625,0.04055545851588249,0.0019483774667605758,-0.6457846164703369,5000.0,1.0006487369537354,-0.004836208187043667,-0.0035506668500602245,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,286823,,,,,,,,,,,702,586.8932495117188,-8721.2119140625,-9336.017578125,0.039626527577638626,0.005679171998053789,-0.6453817486763,4947.47265625,1.0001100301742554,-0.005785990972071886,-0.005569610744714737,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,286849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,286849,585.3184814453125,-8730.845703125,-9350.19921875,0.03942214697599411,0.006807013414800167,-0.6458963751792908,5000.0,1.0002411603927612,-0.009413258172571659,-0.008930813521146774,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,286899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,286899,590.9595947265625,-8710.4052734375,-9295.0361328125,0.04124102741479874,-0.0012658342020586133,-0.6460081338882446,5000.0,1.0008546113967896,-0.004880425054579973,-0.003195679746568203,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,286949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,286949,577.2468872070312,-8750.8525390625,-9362.4990234375,0.03913705796003342,0.006879868917167187,-0.6461198925971985,5000.0,0.9995245933532715,-0.007246695924550295,-0.008202401921153069,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,286999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,286999,590.4215698242188,-8728.11328125,-9301.005859375,0.04115825146436691,-0.003505790838971734,-0.6462321877479553,5000.0,1.0002021789550781,-0.009956806898117065,-0.009552404284477234,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,287049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,287049,586.80224609375,-8797.171875,-9332.427734375,0.040207475423812866,-0.010309095494449139,-0.6463442444801331,5000.0,0.9995800256729126,0.005420037545263767,0.004580151755362749,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,287099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,287099,600.2528076171875,-8756.0146484375,-9317.7294921875,0.04073227196931839,-0.00770756509155035,-0.6464574933052063,5000.0,0.9990556240081787,-0.00028514876612462103,-0.0021737171337008476,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,287149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,287149,591.222900390625,-8727.5693359375,-9323.361328125,0.04060639068484306,0.0009137857123278081,-0.6465696692466736,5000.0,1.0009938478469849,-0.0079413540661335,-0.00595354288816452,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,287199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,287199,577.7454833984375,-8794.8740234375,-9371.4794921875,0.039122145622968674,-0.0002279807667946443,-0.6466814875602722,5000.0,0.9994232058525085,0.014965706504881382,0.013812140561640263,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,287231,,,,,,,,,,,703,585.5377197265625,-8751.1669921875,-9343.83984375,0.039819877594709396,0.0014042583061382174,-0.6462976932525635,4956.12060546875,1.0001260042190552,-0.0018915265100076795,-0.0016422765329480171,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,287249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,287249,582.1549072265625,-8728.0380859375,-9374.18359375,0.03909050673246384,0.01279810443520546,-0.6467946171760559,5000.0,0.9999804496765137,-0.009596745483577251,-0.009635700844228268,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,287299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,287299,592.5408935546875,-8736.3125,-9339.130859375,0.04026508703827858,0.002055535791441798,-0.6469064950942993,5000.0,0.9991613626480103,-0.007400475908070803,-0.009077547118067741,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,287349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,287349,590.73828125,-8728.779296875,-9342.3447265625,0.040217094123363495,0.004565455485135317,-0.6470196843147278,5000.0,1.0003567934036255,-0.010914511978626251,-0.010200800374150276,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,287399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,287399,598.5946044921875,-8752.6376953125,-9358.638671875,0.039751045405864716,0.0014813037123531103,-0.6471326947212219,5000.0,1.000196933746338,-0.004155522678047419,-0.003761830274015665,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,287449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,287449,582.219482421875,-8754.4658203125,-9363.615234375,0.039646558463573456,0.005385905969887972,-0.6472453474998474,5000.0,1.000368595123291,-0.008144170977175236,-0.007406841963529587,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,287499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,287499,584.2733154296875,-8649.384765625,-9320.1640625,0.041089121252298355,0.017301145941019058,-0.6473578810691833,5000.0,1.001469612121582,-0.012470850721001625,-0.009531648829579353,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,287549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,287549,575.447998046875,-8751.5693359375,-9430.8515625,0.03760736435651779,0.020766831934452057,-0.6474698781967163,5000.0,1.0007274150848389,-0.016523385420441628,-0.015068328008055687,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,287599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,287599,592.128662109375,-8730.5517578125,-9393.150390625,0.03886587917804718,0.014093853533267975,-0.6475817561149597,5000.0,0.9982610940933228,-0.004453004337847233,-0.007930838502943516,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,287639,,,,,,,,,,,704,,,,,,,,,,,0.06446827203035355,578.6350708007812,-8014.2822265625,-8592.935546875,0.01617058925330639,-0.6476763486862183,1.0,0.9966117143630981,-0.009379330091178417,-0.01617058925330639,34.10478973388672,0.8803176283836365,0.06452401727437973,578.6350708007812,-8012.53662109375,-8591.1884765625,0.01619187369942665,-0.6476763486862183,1.0,0.9966014623641968,-0.009379330091178417,-0.01619187369942665,34.09435272216797,0.8798777461051941
,,287639,,,,,,,,,,,704,586.564208984375,-8734.7255859375,-9363.513671875,0.039635345339775085,0.008665071800351143,-0.6472155451774597,4868.53515625,1.0000181198120117,-0.00873564463108778,-0.008701504208147526,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,287649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,287649,580.22802734375,-8744.248046875,-9327.65234375,0.04101197421550751,0.0006352339987643063,-0.6476938724517822,5000.0,1.0002062320709229,-0.006855775136500597,-0.006443298887461424,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,287699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,287699,583.8946533203125,-8825.2939453125,-9370.18359375,0.03970789164304733,-0.007801008876413107,-0.6478059887886047,5000.0,1.001245379447937,0.0022245326545089483,0.004715254530310631,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,287749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,287749,582.6402587890625,-8784.2470703125,-9394.3095703125,0.038992129266262054,0.007521201390773058,-0.6479188799858093,3645.980712890625,0.9995058178901672,-0.001746893860399723,-0.002735156798735261,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,287799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,287799,599.280029296875,-8790.6357421875,-9345.708984375,0.04059851914644241,-0.00884148571640253,-0.648032009601593,5000.0,0.9985562562942505,0.009026175364851952,0.006138726137578487,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,287849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,287849,588.68115234375,-8796.498046875,-9398.3896484375,0.038971252739429474,0.00264206575229764,-0.6481448411941528,5000.0,1.0007094144821167,0.002928173402324319,0.0043469746597111225,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,287899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,287899,588.392578125,-8716.896484375,-9305.669921875,0.04198547452688217,7.622886187164113e-05,-0.6482579112052917,5000.0,1.000015139579773,0.0005027689621783793,0.0005329755949787796,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,287949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,287949,580.563720703125,-8781.4765625,-9400.87890625,0.03900075703859329,0.013183707371354103,-0.6483699679374695,2946.008056640625,0.9985356330871582,-0.010787694714963436,-0.013716393150389194,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,287999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,287999,587.138671875,-8751.1455078125,-9360.2763671875,0.040351174771785736,0.0043985266238451,-0.6484830975532532,5000.0,1.0001460313796997,0.0013148809084668756,0.0016068374970927835,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,288047,,,,,,,,,,,705,586.616943359375,-8793.2314453125,-9383.1162109375,0.03945339098572731,0.0006120412144809961,-0.6481334567070007,4863.1357421875,1.0000340938568115,-0.00024055404355749488,-0.00017547819879837334,,,,,,,,,,,,,,,,,,,,,,,,
